source	time	person	location	organization	miscellaneous
	2020-02-05 00:00:00	feeling jud naku ba kay gi negosyo raju ta aning corona|sila|peru sila daku na kaayo ug halin hahahay|	facemask|		miedo 
	2020-02-05 00:00:00		china|		ira   
	2020-02-05 00:00:00		japon|		miedo  
	2020-02-05 00:00:00		china|		miedo   
	2020-02-05 00:00:00	elcomercio peru|	china|	apple retoma produccion|	tristeza  
	2020-02-05 00:00:00		china|		ira
	2020-02-05 00:00:00		china|		ira 
	2020-02-05 00:00:00		china|		tristeza   
	2020-02-05 00:00:00		hong kong|		miedo
	2020-02-05 00:00:00		china|		ira  
	2020-02-05 00:00:00	peru|pdte|			tristeza
	2020-02-05 00:00:00		china|		ira   
	2020-02-05 00:00:00	hola|			tristeza 
	2020-02-05 00:00:00		china|		alegría
	2020-02-05 00:00:00	peru|javier prado pic twitter com bdc835vky6|			miedo 
	2020-02-05 00:00:00			lacra peru brasil|	ira
	2020-02-05 00:00:00	javier|			tristeza  
	2020-02-05 00:00:00	latam chile peru|	china|brasil|argentina colombia|ecuador|		miedo  
	2020-02-05 00:00:00		indonesia|china|		miedo   
	2020-02-05 00:00:00		peru pic twitter|		miedo
	2020-02-05 00:00:00			bbc|	alegria 
	2020-02-05 00:00:00	drrepifanio|sabribacal|	china|		ira 
	2020-02-05 00:00:00	coronavirus|	troya|		alegria  
	2020-02-05 00:00:00	peru porq dios|			alegria   
	2020-02-05 00:00:00	just coronavirus|			alegría
	2020-02-05 00:00:00	peru|			tristeza   
	2020-02-05 00:00:00			oms|	ira  
	2020-02-05 00:00:00		tenia mi camara|queria|		ira   
	2020-02-05 00:00:00	cancilleriaperu minsa peru|	china|		miedo 
	2020-02-05 00:00:00		peru mas informacion pic twitter com jushmkbhul|		miedo  
	2020-02-05 00:00:00	minsa peru|migracionespe|			ira
	2020-02-05 00:00:00	martinvizcarrac minsa peru|		oms|	tristeza
	2020-02-05 00:00:00	elcomercio peru|			tristeza 
	2020-02-05 00:00:00		china|		tristeza  
	2020-02-05 00:00:00			the economist chile|	miedo   
	2020-02-05 00:00:00		china|		tristeza   
	2020-02-05 00:00:00		china|		tristeza
	2020-02-05 00:00:00	minsa peru|	ecuador|		alegria 
	2020-02-05 00:00:00	risco do mesmo|			tristeza 
	2020-02-05 00:00:00	atencion peru|			tristeza  
	2020-02-05 00:00:00	big mess|			alegria  
	2020-02-05 00:00:00	peru latam|	chile argentina|china|		ira 
	2020-02-05 00:00:00		china|madrid|		miedo
	2020-02-05 00:00:00	educacion|			alegria   
	2020-02-05 00:00:00		china|		ira  
	2020-02-05 00:00:00	peru|			ira   
	2020-02-05 00:00:00	elcomercio peru|			miedo 
	2020-02-05 00:00:00	nuestro peru|			miedo  
