source	time	person	location	organization	miscellaneous
	2020-06-09 00:00:00	minsa peru|victor bocangel|			miedo  
	2020-06-09 00:00:00	sudamerica peru|			alegria  
	2020-06-09 00:00:00	martin vizcarra|			ira 
	2020-06-09 00:00:00	vacina coreia do norte|			tristeza
	2020-06-09 00:00:00	jaarreaza|	venezuela|colombia|		alegria   
	2020-06-09 00:00:00		talara|lima|	supervision medica|	ira  
	2020-06-09 00:00:00	peru|			alegría
	2020-06-09 00:00:00	ops peru|	brasil|		tristeza 
	2020-06-09 00:00:00	anti|			miedo   
	2020-06-09 00:00:00		twitter com|		tristeza  
	2020-06-09 00:00:00	peru|			alegria 
	2020-06-09 00:00:00	peru|			alegria  
	2020-06-09 00:00:00	peru|			alegria   
	2020-06-09 00:00:00	peru|			alegría
	2020-06-09 00:00:00	peru|			alegria 
	2020-06-09 00:00:00	peru|	lima|		miedo
	2020-06-09 00:00:00		twitter com ejy44pj8iy|		tristeza   
	2020-06-09 00:00:00		twitter com|		tristeza
	2020-06-09 00:00:00		china|		miedo 
	2020-06-09 00:00:00	peru|elpotosinet|			alegria  
	2020-06-09 00:00:00		chile|	aparicion de brotes de la covid 19|brasil peru|	tristeza 
	2020-06-09 00:00:00	peru s confirmed|			miedo  
	2020-06-09 00:00:00		brasil|america|pandemia pic twitter com|		tristeza  
	2020-06-09 00:00:00	rpp mentira|	peru trujillo|		miedo   
	2020-06-09 00:00:00		covid|		miedo
	2020-06-09 00:00:00	rpp mentira|	peru trujillo|		miedo 
	2020-06-09 00:00:00	peru|			alegria   
	2020-06-09 00:00:00		brasil|chile|		miedo  
	2020-06-09 00:00:00		india|		miedo   
	2020-06-09 00:00:00	peru|			tristeza   
	2020-06-09 00:00:00		venezuela|colombia|		alegría
	2020-06-09 00:00:00		china|		miedo
	2020-06-09 00:00:00			asociacion pro naciones unidas de peru|com|	tristeza
	2020-06-09 00:00:00		colombia|chile brasil|china|		alegria 
	2020-06-09 00:00:00		estados unidos|reino unido|india|italia|		tristeza 
	2020-06-09 00:00:00			oroya|	ira   
	2020-06-09 00:00:00	internacionales peru|			tristeza  
	2020-06-09 00:00:00		bolivia|chile colombia|cuba|ecuador|eeuu|paraguay|venezuela|		tristeza   
	2020-06-09 00:00:00	peru|			miedo 
	2020-06-09 00:00:00		peru pic|twitter com xottkttwtq|		miedo  
	2020-06-09 00:00:00		estados unidos|reino unido|india|italia|		tristeza
	2020-06-09 00:00:00	millon|millon de hab colombia|millon|	relacion|chile|venezuela|		alegria  
	2020-06-09 00:00:00			as peru s|	alegria   
	2020-06-09 00:00:00		peru|		ira
	2020-06-09 00:00:00	uds|		idl|	alegría
	2020-06-09 00:00:00		brasil|estados unidos|brasil|reino unido|india|italia|		tristeza 
