source	time	person	location	organization	miscellaneous
	2020-04-01 00:00:00	minsa peru essaludperu|fallecen ahi|			ira   
	2020-04-01 00:00:00	minsa peru essaludperu|fallecen ahi|			ira
	2020-04-01 00:00:00	murio ayer|		hospitalizacion|	miedo 
	2020-04-01 00:00:00		cuba|londres|		miedo  
	2020-04-01 00:00:00		huancayo|		tristeza   
	2020-04-01 00:00:00	quarentena via uolnoticias uol|	lima|		miedo   
	2020-04-01 00:00:00			bbc news|	ira 
	2020-04-01 00:00:00		plaza de toros de lima|		tristeza
	2020-04-01 00:00:00	garay|huamanga|	ayacucho via|		miedo
	2020-04-01 00:00:00	mentira q|	chile|		tristeza 
	2020-04-01 00:00:00		guayaquil|ecuador|		miedo 
	2020-04-01 00:00:00	peru|			tristeza  
	2020-04-01 00:00:00	birds|	peru beach|		ira  
	2020-04-01 00:00:00	leparisieninfog pic twitter com|			miedo  
	2020-04-01 00:00:00	recesion|			tristeza   
	2020-04-01 00:00:00			bbc news|	ira   
	2020-04-01 00:00:00		colombia|		ira
	2020-04-01 00:00:00	peru|	america|		ira 
	2020-04-01 00:00:00	jorge munoz|			miedo   
	2020-04-01 00:00:00		atropella utilizand sudonims|		alegría
	2020-04-01 00:00:00		brasil|chile|		miedo
	2020-04-01 00:00:00	peru|			tristeza
	2020-04-01 00:00:00	coronavirus|			alegria 
	2020-04-01 00:00:00		peru com|		tristeza 
	2020-04-01 00:00:00	peru|	america|us|		ira  
	2020-04-01 00:00:00			bbc|	tristeza  
	2020-04-01 00:00:00	saude diz|			tristeza   
	2020-04-01 00:00:00	ricardo palma|			ira   
	2020-04-01 00:00:00			bayern munich|	miedo 
	2020-04-01 00:00:00	minsa peru|			ira
	2020-04-01 00:00:00		peru confirmo|		ira 
	2020-04-01 00:00:00	peru|			alegria  
	2020-04-01 00:00:00			bbc news|	ira  
	2020-04-01 00:00:00	vzlanosaladerivaenperu|			tristeza
	2020-04-01 00:00:00	proactivoperu pic twitter|		pwc|	tristeza 
	2020-04-01 00:00:00	sres minsa|			miedo  
	2020-04-01 00:00:00	hernando tavera|		dia|	tristeza  
	2020-04-01 00:00:00	peru policiaperu|	ecuador|		ira   
	2020-04-01 00:00:00	elcomercio peru|			miedo   
	2020-04-01 00:00:00		ecuador|brasil|chile|bolivia|624 uruguay|576 paraguay|venezuela|		alegria   
	2020-04-01 00:00:00	elcomercio peru|			ira
	2020-04-01 00:00:00	senores minsa peru|	hospitalloayza|		miedo
	2020-04-01 00:00:00	peru|	america|		tristeza   
	2020-04-01 00:00:00		china|		miedo 
	2020-04-01 00:00:00	andinaenglish peru|			miedo  
	2020-04-01 00:00:00			onuperu acnur oim ue|	tristeza
	2020-04-01 00:00:00	jean deza|pier larrauri|		fifa|	miedo   
	2020-04-01 00:00:00			bbc news|	ira 
	2020-04-01 00:00:00	peru|	colombia|ecuador|		miedo
	2020-04-01 00:00:00		situacion|	comunidad internacional estaria|	tristeza 
	2020-04-01 00:00:00	peru|antonio guterres|		onu|	tristeza  
	2020-04-01 00:00:00	casaclic peru|			miedo 
	2020-04-01 00:00:00		new york|		ira  
	2020-04-01 00:00:00		ecuador|		tristeza   
	2020-04-01 00:00:00	ah1n1|			tristeza
	2020-04-01 00:00:00	jill mccullough cuarentenanacional|			ira   
	2020-04-01 00:00:00	mill|			tristeza 
	2020-04-01 00:00:00	carmen|			ira
	2020-04-01 00:00:00	menciono|			tristeza  
